"timestamp","dataset","method","n_clusters","n_threads","elapsed_time"
1594422314.5105417,"sipu/birch2","sklearn_kmeans",100,6,5.204014778137207
1594422314.9965935,"sipu/birch2","Genie_0.3",100,12,0.46494412422180176
1594422318.6334326,"sipu/birch2","Genie_0.3_approx",100,12,3.6368050575256348
1594422323.961643,"sipu/birch2","sklearn_kmeans",100,12,5.328174352645874
1594422324.4431262,"sipu/birch2","Genie_0.3",1000,1,0.46037721633911133
1594422334.7347114,"sipu/birch2","Genie_0.3_approx",1000,1,10.291549921035767
1594422400.636365,"sipu/birch2","sklearn_kmeans",1000,1,65.90161800384521
1594422401.1198711,"sipu/birch2","Genie_0.3",1000,3,0.4628293514251709
1594422406.3398592,"sipu/birch2","Genie_0.3_approx",1000,3,5.219951868057251
1594422468.7881136,"sipu/birch2","sklearn_kmeans",1000,3,62.448220014572144
1594422469.2732887,"sipu/birch2","Genie_0.3",1000,6,0.46413135528564453
1594422473.6332676,"sipu/birch2","Genie_0.3_approx",1000,6,4.3599443435668945
1594422535.2541788,"sipu/birch2","sklearn_kmeans",1000,6,61.620874881744385
1594422535.7353287,"sipu/birch2","Genie_0.3",1000,12,0.46021604537963867
1594422539.0460663,"sipu/birch2","Genie_0.3_approx",1000,12,3.3107028007507324
1594422603.057479,"sipu/birch2","sklearn_kmeans",1000,12,64.01137709617615
1594422603.0788417,"sipu/birch2","Genie_0.1",10,0,0.021324872970581055
1594422603.1027792,"sipu/birch2","Genie_0.3",10,0,0.02390265464782715
1594422603.1337254,"sipu/birch2","Genie_0.5",10,0,0.03091263771057129
1594422603.1543076,"sipu/birch2","Genie_0.1",100,0,0.020529508590698242
1594422603.178089,"sipu/birch2","Genie_0.3",100,0,0.023746490478515625
1594422603.2092342,"sipu/birch2","Genie_0.5",100,0,0.031112194061279297
1594422603.228244,"sipu/birch2","Genie_0.1",1000,0,0.01897263526916504
1594422603.25088,"sipu/birch2","Genie_0.3",1000,0,0.022602081298828125
1594422603.2811625,"sipu/birch2","Genie_0.5",1000,0,0.030249357223510742
1594422604.2713552,"sipu/worms_2","Genie_0.3",10,1,0.5763139724731445
1594422616.9162621,"sipu/worms_2","Genie_0.3_approx",10,1,12.644872903823853
1594422617.9597414,"sipu/worms_2","sklearn_kmeans",10,1,1.0434439182281494
1594422618.5532362,"sipu/worms_2","Genie_0.3",10,3,0.5727295875549316
1594422624.1969638,"sipu/worms_2","Genie_0.3_approx",10,3,5.643689155578613
1594422625.1504753,"sipu/worms_2","sklearn_kmeans",10,3,0.9534761905670166
1594422625.7447631,"sipu/worms_2","Genie_0.3",10,6,0.5733821392059326
1594422629.4434073,"sipu/worms_2","Genie_0.3_approx",10,6,3.698608160018921
1594422630.3205497,"sipu/worms_2","sklearn_kmeans",10,6,0.877108097076416
1594422630.918741,"sipu/worms_2","Genie_0.3",10,12,0.5758986473083496
1594422634.0837245,"sipu/worms_2","Genie_0.3_approx",10,12,3.1649506092071533
1594422635.123668,"sipu/worms_2","sklearn_kmeans",10,12,1.0398945808410645
1594422635.7176585,"sipu/worms_2","Genie_0.3",100,1,0.5725855827331543
1594422648.2483878,"sipu/worms_2","Genie_0.3_approx",100,1,12.53069281578064
1594422661.6449602,"sipu/worms_2","sklearn_kmeans",100,1,13.396536827087402
1594422662.242306,"sipu/worms_2","Genie_0.3",100,3,0.5763802528381348
1594422667.8709211,"sipu/worms_2","Genie_0.3_approx",100,3,5.628560304641724
1594422679.1325817,"sipu/worms_2","sklearn_kmeans",100,3,11.26162576675415
1594422679.7275212,"sipu/worms_2","Genie_0.3",100,6,0.5738420486450195
1594422683.4285178,"sipu/worms_2","Genie_0.3_approx",100,6,3.700961112976074
1594422694.4666424,"sipu/worms_2","sklearn_kmeans",100,6,11.038089513778687
1594422695.0647593,"sipu/worms_2","Genie_0.3",100,12,0.5770366191864014
1594422698.2469494,"sipu/worms_2","Genie_0.3_approx",100,12,3.1821529865264893
1594422710.6344326,"sipu/worms_2","sklearn_kmeans",100,12,12.387447357177734
1594422711.234036,"sipu/worms_2","Genie_0.3",1000,1,0.5784816741943359
1594422723.8321364,"sipu/worms_2","Genie_0.3_approx",1000,1,12.598064661026001
1594422848.3800685,"sipu/worms_2","sklearn_kmeans",1000,1,124.54789686203003
1594422848.9810812,"sipu/worms_2","Genie_0.3",1000,3,0.5795648097991943
1594422854.5821683,"sipu/worms_2","Genie_0.3_approx",1000,3,5.6010518074035645
1594422962.751948,"sipu/worms_2","sklearn_kmeans",1000,3,108.16974425315857
1594422963.3598917,"sipu/worms_2","Genie_0.3",1000,6,0.5840802192687988
1594422967.0886364,"sipu/worms_2","Genie_0.3_approx",1000,6,3.728708267211914
1594423079.8453507,"sipu/worms_2","sklearn_kmeans",1000,6,112.7566773891449
1594423080.4475489,"sipu/worms_2","Genie_0.3",1000,12,0.581089973449707
1594423083.6201143,"sipu/worms_2","Genie_0.3_approx",1000,12,3.172532320022583
1594423201.6131604,"sipu/worms_2","sklearn_kmeans",1000,12,117.99301028251648
1594423201.6377962,"sipu/worms_2","Genie_0.1",10,0,0.0245974063873291
1594423201.66886,"sipu/worms_2","Genie_0.3",10,0,0.03102850914001465
1594423201.706432,"sipu/worms_2","Genie_0.5",10,0,0.03753662109375
1594423201.729643,"sipu/worms_2","Genie_0.1",100,0,0.023156404495239258
1594423201.760708,"sipu/worms_2","Genie_0.3",100,0,0.03102850914001465
1594423201.7985046,"sipu/worms_2","Genie_0.5",100,0,0.03775978088378906
1594423201.8202524,"sipu/worms_2","Genie_0.1",1000,0,0.021710872650146484
1594423201.8495839,"sipu/worms_2","Genie_0.3",1000,0,0.029295921325683594
1594423201.8863761,"sipu/worms_2","Genie_0.5",1000,0,0.03675675392150879
1594423925.8782074,"sipu/worms_64","Genie_0.3",10,1,312.97731947898865
1594423955.4634466,"sipu/worms_64","Genie_0.3_approx",10,1,29.58520245552063
1594423960.8036346,"sipu/worms_64","sklearn_kmeans",10,1,5.340136289596558
1594424074.869394,"sipu/worms_64","Genie_0.3",10,3,114.04524374008179
1594424086.670113,"sipu/worms_64","Genie_0.3_approx",10,3,11.800683975219727
1594424090.3442783,"sipu/worms_64","sklearn_kmeans",10,3,3.674130916595459
1594424167.0669558,"sipu/worms_64","Genie_0.3",10,6,76.70178580284119
1594424175.4073858,"sipu/worms_64","Genie_0.3_approx",10,6,8.340391159057617
1594424178.7581048,"sipu/worms_64","sklearn_kmeans",10,6,3.3506853580474854
1594424247.418943,"sipu/worms_64","Genie_0.3",10,12,68.63908004760742
1594424254.4817271,"sipu/worms_64","Genie_0.3_approx",10,12,7.062745571136475
1594424258.658448,"sipu/worms_64","sklearn_kmeans",10,12,4.17668604850769
1594424571.7303069,"sipu/worms_64","Genie_0.3",100,1,313.04918241500854
1594424600.9797006,"sipu/worms_64","Genie_0.3_approx",100,1,29.24933958053589
1594424648.4415412,"sipu/worms_64","sklearn_kmeans",100,1,47.46180558204651
1594424764.1066122,"sipu/worms_64","Genie_0.3",100,3,115.64374041557312
1594424775.8310668,"sipu/worms_64","Genie_0.3_approx",100,3,11.724419832229614
1594424811.460523,"sipu/worms_64","sklearn_kmeans",100,3,35.629401206970215
1594424888.4016783,"sipu/worms_64","Genie_0.3",100,6,76.91923713684082
1594424896.7024543,"sipu/worms_64","Genie_0.3_approx",100,6,8.300740003585815
1594424935.2801235,"sipu/worms_64","sklearn_kmeans",100,6,38.57763338088989
1594425004.0349782,"sipu/worms_64","Genie_0.3",100,12,68.73307704925537
1594425011.067754,"sipu/worms_64","Genie_0.3_approx",100,12,7.0327372550964355
1594425082.8771858,"sipu/worms_64","sklearn_kmeans",100,12,71.8093945980072
1594425395.5364685,"sipu/worms_64","Genie_0.3",1000,1,312.6363139152527
1594425424.598308,"sipu/worms_64","Genie_0.3_approx",1000,1,29.061805486679077
1594425894.1923378,"sipu/worms_64","sklearn_kmeans",1000,1,469.59399461746216
1594426008.9156728,"sipu/worms_64","Genie_0.3",1000,3,114.70266675949097
1594426020.7792518,"sipu/worms_64","Genie_0.3_approx",1000,3,11.863547563552856
1594426387.81009,"sipu/worms_64","sklearn_kmeans",1000,3,367.030802488327
1594426464.4696162,"sipu/worms_64","Genie_0.3",1000,6,76.63818550109863
1594426472.7772982,"sipu/worms_64","Genie_0.3_approx",1000,6,8.307643175125122
1594426830.6169264,"sipu/worms_64","sklearn_kmeans",1000,6,357.83959460258484
1594426899.387644,"sipu/worms_64","Genie_0.3",1000,12,68.74845957756042
1594426906.3541145,"sipu/worms_64","Genie_0.3_approx",1000,12,6.966432094573975
1594427275.3478973,"sipu/worms_64","sklearn_kmeans",1000,12,368.9937472343445
1594427275.3687782,"sipu/worms_64","Genie_0.1",10,0,0.020841598510742188
1594427275.3880286,"sipu/worms_64","Genie_0.3",10,0,0.019213199615478516
1594427275.4036698,"sipu/worms_64","Genie_0.5",10,0,0.015605449676513672
1594427275.4240909,"sipu/worms_64","Genie_0.1",100,0,0.020365238189697266
1594427275.44322,"sipu/worms_64","Genie_0.3",100,0,0.019090890884399414
1594427275.4569316,"sipu/worms_64","Genie_0.5",100,0,0.01367640495300293
1594427275.476558,"sipu/worms_64","Genie_0.1",1000,0,0.019593000411987305
1594427275.4952128,"sipu/worms_64","Genie_0.3",1000,0,0.01862049102783203
1594427275.5088253,"sipu/worms_64","Genie_0.5",1000,0,0.013576507568359375
1594427591.238999,"sipu/worms_64","Genie_0.3",10,1,312.96191596984863
1594427620.4206429,"sipu/worms_64","Genie_0.3_approx",10,1,29.18158745765686
1594427626.0122685,"sipu/worms_64","sklearn_kmeans",10,1,5.591593265533447
1594427741.2137783,"sipu/worms_64","Genie_0.3",10,3,115.18079447746277
1594427752.9404778,"sipu/worms_64","Genie_0.3_approx",10,3,11.726665735244751
1594427756.4055982,"sipu/worms_64","sklearn_kmeans",10,3,3.465085983276367
1594427833.1489408,"sipu/worms_64","Genie_0.3",10,6,76.72202563285828
1594427841.4695082,"sipu/worms_64","Genie_0.3_approx",10,6,8.320528984069824
1594427844.9184794,"sipu/worms_64","sklearn_kmeans",10,6,3.4489359855651855
1594427913.5983007,"sipu/worms_64","Genie_0.3",10,12,68.65619134902954
1594427920.591704,"sipu/worms_64","Genie_0.3_approx",10,12,6.993365049362183
1594427924.77056,"sipu/worms_64","sklearn_kmeans",10,12,4.178821802139282
1594428237.5423324,"sipu/worms_64","Genie_0.3",100,1,312.7500367164612
1594428266.8060281,"sipu/worms_64","Genie_0.3_approx",100,1,29.263661861419678
1594428314.118891,"sipu/worms_64","sklearn_kmeans",100,1,47.31282925605774
1594428428.2463539,"sipu/worms_64","Genie_0.3",100,3,114.10594010353088
1594428440.0589273,"sipu/worms_64","Genie_0.3_approx",100,3,11.81253981590271
1594428476.447788,"sipu/worms_64","sklearn_kmeans",100,3,36.38882756233215
1594428553.004749,"sipu/worms_64","Genie_0.3",100,6,76.53504180908203
1594428561.301652,"sipu/worms_64","Genie_0.3_approx",100,6,8.296863555908203
1594428599.191254,"sipu/worms_64","sklearn_kmeans",100,6,37.88956689834595
1594428668.0129719,"sipu/worms_64","Genie_0.3",100,12,68.79954099655151
1594428674.9978693,"sipu/worms_64","Genie_0.3_approx",100,12,6.984858512878418
1594428743.2075763,"sipu/worms_64","sklearn_kmeans",100,12,68.20966935157776
1594429056.8061087,"sipu/worms_64","Genie_0.3",1000,1,313.5692021846771
1594429086.0320797,"sipu/worms_64","Genie_0.3_approx",1000,1,29.2259361743927
1594429569.515434,"sipu/worms_64","sklearn_kmeans",1000,1,483.483318567276
1594429683.6731746,"sipu/worms_64","Genie_0.3",1000,3,114.13710856437683
1594429695.4645352,"sipu/worms_64","Genie_0.3_approx",1000,3,11.791326999664307
1594430060.7246778,"sipu/worms_64","sklearn_kmeans",1000,3,365.26010727882385
1594430137.6802757,"sipu/worms_64","Genie_0.3",1000,6,76.93422865867615
1594430145.9932075,"sipu/worms_64","Genie_0.3_approx",1000,6,8.312894582748413
1594430509.9142637,"sipu/worms_64","sklearn_kmeans",1000,6,363.921021938324
1594430577.9192789,"sipu/worms_64","Genie_0.3",1000,12,67.98432874679565
1594430584.8568811,"sipu/worms_64","Genie_0.3_approx",1000,12,6.937566041946411
1594430945.1362207,"sipu/worms_64","sklearn_kmeans",1000,12,360.2793011665344
1594430945.1554208,"sipu/worms_64","Genie_0.1",10,0,0.019158124923706055
1594430945.1730523,"sipu/worms_64","Genie_0.3",10,0,0.017595529556274414
1594430945.1871219,"sipu/worms_64","Genie_0.5",10,0,0.014035224914550781
1594430945.2056031,"sipu/worms_64","Genie_0.1",100,0,0.018444538116455078
1594430945.2236748,"sipu/worms_64","Genie_0.3",100,0,0.018037080764770508
1594430945.237233,"sipu/worms_64","Genie_0.5",100,0,0.013525247573852539
1594430945.2559845,"sipu/worms_64","Genie_0.1",1000,0,0.018710851669311523
1594430945.2739787,"sipu/worms_64","Genie_0.3",1000,0,0.017958641052246094
1594430945.2873752,"sipu/worms_64","Genie_0.5",1000,0,0.013362407684326172
1594643715.439492,"mnist/digits","Genie_0.3",10,1,1703.7780561447144
1594643807.9492419,"mnist/digits","Genie_0.3_approx",10,1,92.50971293449402
1594643868.6918833,"mnist/digits","sklearn_kmeans",10,1,60.74260425567627
1594644472.2731698,"mnist/digits","Genie_0.3",10,3,603.5607144832611
1594644521.9424267,"mnist/digits","Genie_0.3_approx",10,3,49.669222831726074
1594644554.206989,"mnist/digits","sklearn_kmeans",10,3,32.264525175094604
1594644966.9486728,"mnist/digits","Genie_0.3",10,6,412.7205333709717
1594645009.721754,"mnist/digits","Genie_0.3_approx",10,6,42.77304148674011
1594645037.5807147,"mnist/digits","sklearn_kmeans",10,6,27.85892629623413
1594645433.9757318,"mnist/digits","Genie_0.3",10,12,396.3730511665344
1594645476.6330354,"mnist/digits","Genie_0.3_approx",10,12,42.657262325286865
1594645504.4738545,"mnist/digits","sklearn_kmeans",10,12,27.840784072875977
1594647210.0491858,"mnist/digits","Genie_0.3",100,1,1705.5527822971344
1594647299.9444551,"mnist/digits","Genie_0.3_approx",100,1,89.89523363113403
1594647575.639528,"mnist/digits","sklearn_kmeans",100,1,275.6950349807739
1594648182.452464,"mnist/digits","Genie_0.3",100,3,606.7912123203278
1594648231.98853,"mnist/digits","Genie_0.3_approx",100,3,49.53603172302246
1594648513.1721253,"mnist/digits","sklearn_kmeans",100,3,281.18356227874756
1594648925.4058754,"mnist/digits","Genie_0.3",100,6,412.2118709087372
1594648968.1229274,"mnist/digits","Genie_0.3_approx",100,6,42.717013359069824
1594649208.1335425,"mnist/digits","sklearn_kmeans",100,6,240.0105791091919
1594649604.671538,"mnist/digits","Genie_0.3",100,12,396.5160880088806
1594649647.255836,"mnist/digits","Genie_0.3_approx",100,12,42.58426094055176
1594649936.0911129,"mnist/digits","sklearn_kmeans",100,12,288.83524227142334
1594651642.760621,"mnist/digits","Genie_0.3",1000,1,1706.648511171341
1594651732.521936,"mnist/digits","Genie_0.3_approx",1000,1,89.76127743721008
1594653556.9421625,"mnist/digits","sklearn_kmeans",1000,1,1824.420191526413
1594654164.1561968,"mnist/digits","Genie_0.3",1000,3,607.1931338310242
1594654213.7041395,"mnist/digits","Genie_0.3_approx",1000,3,49.547908782958984
1594655939.515215,"mnist/digits","sklearn_kmeans",1000,3,1725.8110404014587
1594656351.318858,"mnist/digits","Genie_0.3",1000,6,411.78218626976013
1594656394.085167,"mnist/digits","Genie_0.3_approx",1000,6,42.76626801490784
1594658093.0430186,"mnist/digits","sklearn_kmeans",1000,6,1698.957816362381
1594658489.372705,"mnist/digits","Genie_0.3",1000,12,396.30800676345825
1594658531.9498427,"mnist/digits","Genie_0.3_approx",1000,12,42.57709550857544
1594660236.8760297,"mnist/digits","sklearn_kmeans",1000,12,1704.9261491298676
1594660236.8940058,"mnist/digits","Genie_0.1",10,0,0.01793384552001953
1594660236.9104087,"mnist/digits","Genie_0.3",10,0,0.016368865966796875
1594660236.9236112,"mnist/digits","Genie_0.5",10,0,0.013168096542358398
1594660236.9398665,"mnist/digits","Genie_0.1",100,0,0.016200542449951172
1594660236.955861,"mnist/digits","Genie_0.3",100,0,0.015961408615112305
1594660236.9688544,"mnist/digits","Genie_0.5",100,0,0.012953758239746094
1594660236.9846244,"mnist/digits","Genie_0.1",1000,0,0.015712261199951172
1594660237.0000627,"mnist/digits","Genie_0.3",1000,0,0.01538538932800293
1594660237.0130377,"mnist/digits","Genie_0.5",1000,0,0.012928247451782227
1594662110.6984825,"mnist/fashion","Genie_0.3",10,1,1855.8190143108368
1594662186.845308,"mnist/fashion","Genie_0.3_approx",10,1,76.14678835868835
1594662231.3706512,"mnist/fashion","sklearn_kmeans",10,1,44.52530813217163
1594662886.8761156,"mnist/fashion","Genie_0.3",10,3,655.4841272830963
1594662930.015659,"mnist/fashion","Genie_0.3_approx",10,3,43.13950705528259
1594662959.9150367,"mnist/fashion","sklearn_kmeans",10,3,29.89934468269348
1594663405.74716,"mnist/fashion","Genie_0.3",10,6,445.8115940093994
1594663443.7651544,"mnist/fashion","Genie_0.3_approx",10,6,38.01795530319214
1594663468.669829,"mnist/fashion","sklearn_kmeans",10,6,24.904640197753906
1594663898.901001,"mnist/fashion","Genie_0.3",10,12,430.2098400592804
1594663937.1456356,"mnist/fashion","Genie_0.3_approx",10,12,38.24459648132324
1594663960.9761977,"mnist/fashion","sklearn_kmeans",10,12,23.830524682998657
1594665819.1347492,"mnist/fashion","Genie_0.3",100,1,1858.1372802257538
1594665894.796664,"mnist/fashion","Genie_0.3_approx",100,1,75.66187930107117
1594666172.742378,"mnist/fashion","sklearn_kmeans",100,1,277.9456753730774
1594666833.1354768,"mnist/fashion","Genie_0.3",100,3,660.3711373806
1594666876.0773954,"mnist/fashion","Genie_0.3_approx",100,3,42.941882371902466
1594667142.3983908,"mnist/fashion","sklearn_kmeans",100,3,266.32095670700073
1594667588.2850232,"mnist/fashion","Genie_0.3",100,6,445.864360332489
1594667626.3200102,"mnist/fashion","Genie_0.3_approx",100,6,38.03494691848755
1594667865.4847424,"mnist/fashion","sklearn_kmeans",100,6,239.16469264030457
1594668295.7523208,"mnist/fashion","Genie_0.3",100,12,430.2451763153076
1594668333.9669366,"mnist/fashion","Genie_0.3_approx",100,12,38.214574575424194
1594668596.5195518,"mnist/fashion","sklearn_kmeans",100,12,262.5525772571564
1594670455.3126597,"mnist/fashion","Genie_0.3",1000,1,1858.7716896533966
1594670531.0141945,"mnist/fashion","Genie_0.3_approx",1000,1,75.70149993896484
1594672392.8280518,"mnist/fashion","sklearn_kmeans",1000,1,1861.8138222694397
1594673053.7359207,"mnist/fashion","Genie_0.3",1000,3,660.8871612548828
1594673096.7813125,"mnist/fashion","Genie_0.3_approx",1000,3,43.045356035232544
1594674884.8049052,"mnist/fashion","sklearn_kmeans",1000,3,1788.023554801941
1594675331.1467168,"mnist/fashion","Genie_0.3",1000,6,446.31955647468567
1594675369.178547,"mnist/fashion","Genie_0.3_approx",1000,6,38.0317907333374
1594677145.6379604,"mnist/fashion","sklearn_kmeans",1000,6,1776.4593796730042
1594677575.9411855,"mnist/fashion","Genie_0.3",1000,12,430.2819793224335
1594677614.0983922,"mnist/fashion","Genie_0.3_approx",1000,12,38.157166957855225
1594679400.1249838,"mnist/fashion","sklearn_kmeans",1000,12,1786.0265555381775
1594679400.146829,"mnist/fashion","Genie_0.1",10,0,0.021801233291625977
1594679400.1636624,"mnist/fashion","Genie_0.3",10,0,0.016798734664916992
1594679400.1778395,"mnist/fashion","Genie_0.5",10,0,0.014142751693725586
1594679400.1981883,"mnist/fashion","Genie_0.1",100,0,0.020313262939453125
1594679400.2149708,"mnist/fashion","Genie_0.3",100,0,0.016749858856201172
1594679400.2290645,"mnist/fashion","Genie_0.5",100,0,0.014061450958251953
1594679400.248575,"mnist/fashion","Genie_0.1",1000,0,0.01947307586669922
1594679400.2645442,"mnist/fashion","Genie_0.3",1000,0,0.015938997268676758
1594679400.2780595,"mnist/fashion","Genie_0.5",1000,0,0.013485431671142578
1594681868.685369,"g2mg/g2mg_8_30","fastcluster_median",10,1,0.14431118965148926
1594681868.7931361,"g2mg/g2mg_8_30","fastcluster_ward",10,1,0.1077420711517334
1594681868.992047,"g2mg/g2mg_8_30","fastcluster_centroid",10,1,0.19889116287231445
1594681869.212693,"g2mg/g2mg_8_30","fastcluster_median",100,1,0.14518404006958008
1594681869.3210902,"g2mg/g2mg_8_30","fastcluster_ward",100,1,0.10837244987487793
1594681869.522709,"g2mg/g2mg_8_30","fastcluster_centroid",100,1,0.2015974521636963
1594681869.7388155,"g2mg/g2mg_8_30","fastcluster_median",1000,1,0.14319348335266113
1594681869.8456423,"g2mg/g2mg_8_30","fastcluster_ward",1000,1,0.10680222511291504
1594681870.0464606,"g2mg/g2mg_8_30","fastcluster_centroid",1000,1,0.20079970359802246
1594681870.429634,"g2mg/g2mg_16_30","fastcluster_median",10,1,0.2623574733734131
1594681870.5709393,"g2mg/g2mg_16_30","fastcluster_ward",10,1,0.14127898216247559
1594681871.0515738,"g2mg/g2mg_16_30","fastcluster_centroid",10,1,0.4806087017059326
1594681871.3854938,"g2mg/g2mg_16_30","fastcluster_median",100,1,0.25863051414489746
1594681871.5226655,"g2mg/g2mg_16_30","fastcluster_ward",100,1,0.1371457576751709
1594681872.0076382,"g2mg/g2mg_16_30","fastcluster_centroid",100,1,0.48494577407836914
1594681872.3465102,"g2mg/g2mg_16_30","fastcluster_median",1000,1,0.26529455184936523
1594681872.480567,"g2mg/g2mg_16_30","fastcluster_ward",1000,1,0.13403105735778809
1594681872.9653392,"g2mg/g2mg_16_30","fastcluster_centroid",1000,1,0.48474550247192383
1594681873.7377248,"g2mg/g2mg_32_30","fastcluster_median",10,1,0.6350967884063721
1594681873.9414177,"g2mg/g2mg_32_30","fastcluster_ward",10,1,0.20366573333740234
1594681875.2955728,"g2mg/g2mg_32_30","fastcluster_centroid",10,1,1.3541359901428223
1594681876.0027506,"g2mg/g2mg_32_30","fastcluster_median",100,1,0.6336019039154053
1594681876.2132509,"g2mg/g2mg_32_30","fastcluster_ward",100,1,0.21047329902648926
1594681877.559348,"g2mg/g2mg_32_30","fastcluster_centroid",100,1,1.346076250076294
1594681878.257741,"g2mg/g2mg_32_30","fastcluster_median",1000,1,0.6243648529052734
1594681878.4603214,"g2mg/g2mg_32_30","fastcluster_ward",1000,1,0.20255351066589355
1594681879.7991168,"g2mg/g2mg_32_30","fastcluster_centroid",1000,1,1.3387751579284668
1594681881.7518477,"g2mg/g2mg_64_30","fastcluster_median",10,1,1.7976858615875244
1594681882.1025739,"g2mg/g2mg_64_30","fastcluster_ward",10,1,0.35069799423217773
1594681884.3783686,"g2mg/g2mg_64_30","fastcluster_centroid",10,1,2.275768518447876
1594681886.23745,"g2mg/g2mg_64_30","fastcluster_median",100,1,1.7852387428283691
1594681886.5873382,"g2mg/g2mg_64_30","fastcluster_ward",100,1,0.34986066818237305
1594681888.8672867,"g2mg/g2mg_64_30","fastcluster_centroid",100,1,2.279920816421509
1594681890.6915486,"g2mg/g2mg_64_30","fastcluster_median",1000,1,1.746230125427246
1594681891.0269651,"g2mg/g2mg_64_30","fastcluster_ward",1000,1,0.3353888988494873
1594681893.1373165,"g2mg/g2mg_64_30","fastcluster_centroid",1000,1,2.1103246212005615
1594681895.8091822,"g2mg/g2mg_128_30","fastcluster_median",10,1,2.4180428981781006
1594681896.522506,"g2mg/g2mg_128_30","fastcluster_ward",10,1,0.713294506072998
1594681898.9505556,"g2mg/g2mg_128_30","fastcluster_centroid",10,1,2.4280223846435547
1594681901.4029677,"g2mg/g2mg_128_30","fastcluster_median",100,1,2.380680561065674
1594681902.089131,"g2mg/g2mg_128_30","fastcluster_ward",100,1,0.6861367225646973
1594681904.4643986,"g2mg/g2mg_128_30","fastcluster_centroid",100,1,2.375243663787842
1594681906.917207,"g2mg/g2mg_128_30","fastcluster_median",1000,1,2.377215623855591
1594681907.6056392,"g2mg/g2mg_128_30","fastcluster_ward",1000,1,0.6884043216705322
1594681909.9872682,"g2mg/g2mg_128_30","fastcluster_centroid",1000,1,2.381603479385376
1594681910.92523,"wut/trajectories","fastcluster_median",10,1,0.7974758148193359
1594681911.6747494,"wut/trajectories","fastcluster_ward",10,1,0.7494897842407227
1594681912.513585,"wut/trajectories","fastcluster_centroid",10,1,0.8388073444366455
1594681913.3816807,"wut/trajectories","fastcluster_median",100,1,0.7963800430297852
1594681914.1283853,"wut/trajectories","fastcluster_ward",100,1,0.7466769218444824
1594681914.966874,"wut/trajectories","fastcluster_centroid",100,1,0.8384609222412109
1594681915.83838,"wut/trajectories","fastcluster_median",1000,1,0.7993984222412109
1594681916.584255,"wut/trajectories","fastcluster_ward",1000,1,0.7458467483520508
1594681917.4165514,"wut/trajectories","fastcluster_centroid",1000,1,0.8322677612304688
1594681965.9881992,"sipu/birch1","fastcluster_median",10,1,48.124462366104126
1594682009.4729664,"sipu/birch1","fastcluster_ward",10,1,43.48470878601074
1594682059.6509626,"sipu/birch1","fastcluster_centroid",10,1,50.17793655395508
1594682107.7626219,"sipu/birch1","fastcluster_median",100,1,48.03915810585022
1594682151.2030876,"sipu/birch1","fastcluster_ward",100,1,43.440422773361206
1594682200.7890532,"sipu/birch1","fastcluster_centroid",100,1,49.585904121398926
1594682248.9566252,"sipu/birch1","fastcluster_median",1000,1,48.09542274475098
1594682292.4050581,"sipu/birch1","fastcluster_ward",1000,1,43.448373317718506
1594682341.983835,"sipu/birch1","fastcluster_centroid",1000,1,49.57871699333191
1594682397.6921694,"sipu/birch2","fastcluster_median",10,1,55.257901668548584
1594682440.688082,"sipu/birch2","fastcluster_ward",10,1,42.99584984779358
1594682497.6381233,"sipu/birch2","fastcluster_centroid",10,1,56.94999814033508
1594682552.698211,"sipu/birch2","fastcluster_median",100,1,54.98798894882202
1594682595.532437,"sipu/birch2","fastcluster_ward",100,1,42.83416390419006
1594682652.378023,"sipu/birch2","fastcluster_centroid",100,1,56.845542430877686
1594682707.4456453,"sipu/birch2","fastcluster_median",1000,1,54.99562692642212
1594682750.3123164,"sipu/birch2","fastcluster_ward",1000,1,42.86660957336426
1594682807.0967064,"sipu/birch2","fastcluster_centroid",1000,1,56.7843451499939
1594682871.670824,"sipu/worms_2","fastcluster_median",10,1,64.10723996162415
1594682932.5870223,"sipu/worms_2","fastcluster_ward",10,1,60.91615843772888
1594682998.8857641,"sipu/worms_2","fastcluster_centroid",10,1,66.29870128631592
1594683063.1484203,"sipu/worms_2","fastcluster_median",100,1,64.19104099273682
1594683124.0849411,"sipu/worms_2","fastcluster_ward",100,1,60.93647837638855
1594683190.3477843,"sipu/worms_2","fastcluster_centroid",100,1,66.26275396347046
1594683254.6721654,"sipu/worms_2","fastcluster_median",1000,1,64.25244307518005
1594683315.5552197,"sipu/worms_2","fastcluster_ward",1000,1,60.88300943374634
1594683381.9349144,"sipu/worms_2","fastcluster_centroid",1000,1,66.37965154647827
1594689071.1138139,"sipu/worms_64","fastcluster_median",10,1,2854.274840116501
1594689849.2898114,"sipu/worms_64","fastcluster_ward",10,1,778.1759350299835
1594694795.197553,"sipu/worms_64","fastcluster_centroid",10,1,4945.907680749893
1594698739.6788368,"mnist/digits","fastcluster_median",10,1,3927.9282886981964
1594702853.7263246,"mnist/digits","fastcluster_ward",10,1,4114.047425508499
1594707024.7036595,"mnist/digits","fastcluster_centroid",10,1,4170.977294206619
1594729778.9147182,"mnist/fashion","fastcluster_median",10,1,4384.615602493286
1594734536.232407,"mnist/fashion","fastcluster_ward",10,1,4757.317626714706
1594739022.551175,"mnist/fashion","fastcluster_centroid",10,1,4486.318705797195
1594740877.992612,"mnist/fashion","Genie_0.3",10,1,1855.4413759708405
1594740956.5954385,"mnist/fashion","Genie_0.3_approx",10,1,78.60279369354248
